0.186000 0.911025 0.970665
0.187000 0.911052 0.971064
0.188000 0.911078 0.971463
0.189000 0.911104 0.971863
0.190000 0.911130 0.972262
0.191000 0.911155 0.972662
0.192000 0.911180 0.973062
0.193000 0.911204 0.973462
0.194000 0.911229 0.973862
0.195000 0.911252 0.974263
0.196000 0.911276 0.974664
0.197000 0.911299 0.975064
0.198000 0.911322 0.975465
0.199000 0.911344 0.975867
0.200000 0.911366 0.976268
0.201000 0.911388 0.976670
0.202000 0.911409 0.977071
0.203000 0.911430 0.977473
0.204000 0.911450 0.977876
0.205000 0.911471 0.978278
0.206000 0.911490 0.978680
0.207000 0.911510 0.979083
0.208000 0.911529 0.979486
0.209000 0.911548 0.979889
0.210000 0.911566 0.980292
0.211000 0.911584 0.980696
0.212000 0.911601 0.981100
0.213000 0.911619 0.981503
0.214000 0.911636 0.981907
0.215000 0.911652 0.982312
0.216000 0.911668 0.982716
0.217000 0.911684 0.983120
0.218000 0.911699 0.983525
0.219000 0.911714 0.983930
0.220000 0.911729 0.984335
0.221000 0.911743 0.984740
0.222000 0.911757 0.985146
0.223000 0.911771 0.985552
0.224000 0.911784 0.985957
0.225000 0.911797 0.986363
0.226000 0.911809 0.986770
0.227000 0.911821 0.987176
0.228000 0.911833 0.987583
0.229000 0.911844 0.987989
0.230000 0.911855 0.988396
0.231000 0.911866 0.988803
0.232000 0.911876 0.989210
0.233000 0.911886 0.989618
0.234000 0.911895 0.990025
0.235000 0.911904 0.990433
0.236000 0.911913 0.990841
0.237000 0.911921 0.991249
0.238000 0.911929 0.991658
0.239000 0.911937 0.992066
0.240000 0.911944 0.992475
0.241000 0.911951 0.992884
0.242000 0.911958 0.993293
0.243000 0.911964 0.993702
0.244000 0.911969 0.994111
0.245000 0.911975 0.994521
0.246000 0.911980 0.994931
0.247000 0.911984 0.995340
0.248000 0.911989 0.995751
0.249000 0.911993 0.996161
0.250000 0.911996 0.996571
0.251000 0.911999 0.996982
0.252000 0.912002 0.997392
0.253000 0.912004 0.997803
0.254000 0.912006 0.998215
0.255000 0.912008 0.998626
0.256000 0.912009 0.999037
0.257000 0.912010 0.999449
0.258000 0.912011 0.999861
0.259000 0.912011 1.000273
0.260000 0.912011 1.000685
